"zoneid","hu12_states","hu12_nlcd2006_pct_11","hu12_nlcd2006_pct_90","hu12_nlcd2006_pct_95","hu12_baseflowindex_mean","hu12_groundwaterrecharge_mean","hu12_prism_ppt_30yr_normal_800mm2_annual_mean","hu12_prism_tmean_30yr_normal_800mm2_annual_mean","hu12_runoff_mean","hu12_lakes_lakes4ha_overlapping_area_pct","hu12_lakes_lakes4ha_isolated_overlapping_area_pct","hu12_lakes_lakes4ha_headwater_overlapping_area_pct","hu12_lakes_lakes4ha_drstream_overlapping_area_pct","hu12_lakes_lakes4ha_drlakestream_overlapping_area_pct","hu12_lakes_lakes4to10ha_overlapping_area_pct","hu12_lakes_lakes10ha_overlapping_area_pct","hu12_streamdensity_streams_density_mperha","hu12_streamdensity_headwaters_density_mperha","hu12_streamdensity_midreaches_density_mperha","hu12_streamdensity_rivers_density_mperha","hu12_wl_allwetlandsundissolved_overlapping_area_pct","hu12_wl_isolatedwetlandsundissolved_overlapping_area_pct","hu12_wl_singlewetlandsundissolved_overlapping_area_pct","hu12_wl_connectedwetlandsundissolved_overlapping_area_pct","hu12_wl_forestedwetlandsundissolved_overlapping_area_pct","hu12_wl_scrubshrubwetlandsundissolved_overlapping_area_pct","hu12_wl_openwaterwetlandsundissolved_overlapping_area_pct"
358,"MO",0.5282,0.9928,0.0384,13.5612,31.7842,1105.8347,12.9054,9.4282,0.1631,0,0,0.1631,0,0,0.1631,14.7798,13.4528,1.327,0,2.0908,0.0118,0.0792,1.9999,1.8266,0.0363,0.2279
359,"MO",0.5721,0.6454,0.0624,13.9091,32.7727,1104.1361,12.8913,9.4905,0.0577,0.0577,0,0,0,0.0577,0,17.1678,15.3133,1.8545,0,1.6411,0.0136,0.0042,1.6233,1.4004,0.0266,0.2142
360,"MO",0.8361,1.0524,0.0428,12.4878,29.2195,1112.8727,13.0204,9.4204,0,0,0,0,0,0,0,18.309,14.8345,3.4745,0,3.3229,0.0857,0.2736,2.9636,2.8252,0.0744,0.4233
361,"MO",0.3293,7.9695,0.0869,12.5957,29.4894,1111.5636,13.0619,9.4417,0,0,0,0,0,0,0,27.0245,21.3609,4.0701,1.5935,5.0397,0.2133,0.0969,4.7295,4.3219,0.5902,0.1251
362,"MO",0.0929,0.1984,0,27.2069,82.8966,1144.1929,12.9671,12.1768,0,0,0,0,0,0,0,15.1689,13.1942,1.9747,0,0.1913,0.0146,3e-04,0.1764,0.1647,0.0178,0.0088
363,"MO",0.1116,0.1412,0.0035,25.8816,77.9605,1158.1121,12.8976,11.9826,0,0,0,0,0,0,0,14.2904,12.7707,1.5197,0,0.3549,0.0079,4e-04,0.3467,0.3193,0.0232,0.0124
364,"MO",0.0528,0.0202,0,25.7179,76.2949,1158.4481,12.9081,11.7999,0.0514,0,0,0.0514,0,0.0514,0,17.7786,15.3111,2.4675,0,0.0185,0.0022,8e-04,0.0156,0.0133,0.0023,0.003
365,"MO",0.5018,0.6737,0,25.1,74.5,1156.5332,12.8296,11.8468,0,0,0,0,0,0,0,16.2034,13.5323,2.6711,0,0.2473,0.0105,0.0132,0.2236,0.2201,0.0133,0.014
366,"MO",0.0248,0.081,0,25.125,73.9286,1173.0002,12.8384,11.7385,0,0,0,0,0,0,0,19.0268,15.3015,3.7253,0,0.0237,0.023,0,6e-04,0.0018,0,0.0219
367,"MO",0.0255,0.0296,0,25.8909,76.6182,1172.0237,12.8411,11.7991,0,0,0,0,0,0,0,15.9645,15.5126,0.4518,0,0.018,0.0148,0.0028,4e-04,0.0091,0,0.0089
368,"MO",0.0038,0.2992,0,26.8,76.5478,1156.5574,12.7466,11.3706,0,0,0,0,0,0,0,17.6615,15.7024,1.9591,0,0.2081,0.0169,0.0035,0.1877,0.1422,0.0523,0.0135
369,"MO",0.3439,0.6181,0.0196,26.6786,78.5238,1157.6942,12.8293,11.6794,0,0,0,0,0,0,0,18.0752,15.4721,2.6031,0,0.1356,0.0167,0.0073,0.1116,0.1231,0.0024,0.0102
370,"MO",0.2456,0.2495,0.0039,28.641,83.0684,1153.7603,12.8489,11.5218,0,0,0,0,0,0,0,18.4301,14.6867,3.7434,0,0.0862,0.0465,8e-04,0.0389,0.0449,4e-04,0.0409
371,"MO",0.6997,0.5812,0.008,27.8807,79.367,1150.3296,12.8089,11.2942,0.0603,0.0603,0,0,0,0.0603,0,17.9772,14.7683,3.2089,0,0.631,0.1579,0.0937,0.3794,0.5449,0.0075,0.0786
372,"MO",0.6094,0.5588,0.1161,25.6906,71.4245,1149.6355,12.7887,11.0251,0.0641,0.0641,0,0,0,0.0641,0,18.2575,15.4032,2.8543,0,1.0159,0.1167,0.012,0.8873,0.8626,0.0272,0.1261
373,"MO",0.0116,0.0175,0,25,71.5435,1166.6582,12.859,11.4017,0,0,0,0,0,0,0,18.0136,16.4284,1.5852,0,0.0102,0.0092,0.001,0,0.0014,0,0.0088
374,"MO",0.1035,0.0534,0,25.0602,72.8797,1169.9587,12.8557,11.5799,0.0361,0,0,0.0361,0,0.0361,0,17.7535,15.5204,2.2331,0,0.014,0.0092,0.0042,6e-04,6e-04,0,0.0134
375,"MO",0.0337,0.0081,0,25.6866,72.403,1162.5505,12.7965,11.225,0,0,0,0,0,0,0,14.5539,14.5525,0.0013,0,0.0153,0.0101,0.0047,6e-04,0.0018,0.0018,0.0118
376,"MO",0.2081,0.1866,0,24.8831,69.4805,1164.0244,12.7495,11.1426,0.052,0,0,0.052,0,0.052,0,14.4632,12.3852,2.078,0,0.0142,0.0116,0,0.0027,0.0024,0,0.0119
377,"MO",0.3646,0.1224,0,23.7857,64.2429,1178.1667,12.7253,10.784,0.5856,0,0,0.5856,0,0,0.5856,13.6391,13.0558,0.5833,0,0.045,0.0203,0,0.0247,6e-04,0.0101,0.0343
378,"MO",0.3411,0.1939,0,25.4286,69.2857,1162.4127,12.6321,10.8647,0,0,0,0,0,0,0,13.5829,11.2595,2.3233,0,0.0518,0.0233,6e-04,0.0279,0.0259,0.0071,0.0188
379,"MO",0.0209,0.1837,0,25.5169,70.3305,1155.6281,12.7185,10.9744,0,0,0,0,0,0,0,14.8172,13.5644,1.2528,0,0.0126,0.0099,5e-04,0.0022,0.003,0.0026,0.007
380,"MO",0.1563,0.1081,0,25.4727,67.8909,1164.1547,12.6587,10.6347,0,0,0,0,0,0,0,13.7111,12.563,1.1482,0,0.0345,0.015,0.0046,0.0149,0.0159,0.0029,0.0157
381,"MO",0.9476,4.9688,0.0696,13,30,1109.6733,13.1336,9.3661,0.1604,0.0623,0.0981,0,0,0.1604,0,20.6915,17.801,2.8905,0,3.0647,0.0439,0.1651,2.8557,2.6882,0.038,0.3335
382,"MO",1.6775,5.9776,0.378,12.6794,29.3969,1110.6851,13.1454,9.383,0.1977,0.0976,0,0.0501,0.05,0.1977,0,20.8508,16.0553,0.3118,4.4838,6.6253,0.8463,0.2279,5.5512,5.8262,0.2783,0.518
383,"MO",0.1333,1.2742,0.036,14.1757,33.2027,1109.927,12.9901,9.4862,0,0,0,0,0,0,0,21.0908,19.394,1.6939,0.0029,1.9823,0.0104,0,1.9719,1.4518,0.0295,0.501
384,"MO",1.4601,15.65,0.485,14.9302,34.593,1116.7692,13.1144,9.4771,0.636,0.05,0.2356,0.3504,0,0.2113,0.4247,19.8383,13.584,1.0006,5.2537,14.7221,1.4706,0.3707,12.8807,12.9145,0.5299,1.2777
385,"MO",0.4108,2.278,0.2695,13.7865,31.3933,1114.9652,13.219,9.3348,0.1751,0,0,0.1751,0,0,0.1751,25.4548,21.4049,4.0499,0,3.3142,0.2161,0.0144,3.0837,3.013,0.0597,0.2415
386,"MO",0.9837,12.6391,1.1616,17.12,39.3867,1130.3999,13.1845,9.3731,0.5959,0.0668,0,0.5291,0,0.1509,0.445,17.8698,14.7646,3.1042,9e-04,13.3897,1.0626,0.792,11.5352,11.2895,0.3093,1.7908
387,"MO",3.2956,8.2535,0.9074,20.3267,47.495,1137.5542,13.1543,9.4499,0.5125,0.0393,0,0.312,0.1612,0.1988,0.3137,26.085,9.98339430450231,1.28012874794506,0.126398186349897,7.5102,0.3039,0.3479,6.8584,6.0663,0.0817,1.3622
388,"MO",1.947,11.1249,3.8201,15.863,36.8219,1121.4688,13.1264,9.4383,1.0753,0.5856,0.2355,0.2543,0,0.5663,0.509,24.7265,20.3545,2.8579,1.5141,10.6037,1.36,0.1282,9.1155,7.7109,0.8315,2.0613
389,"MO",0.6309,2.6329,0.2356,34.4811,79.4151,1150.348,13.6529,9.2652,0.0446,0,0,0.0446,0,0.0446,0,15.9228,14.3994,1.5234,0,3.5311,0.1012,0.2405,3.1894,2.5861,0.0432,0.894
390,"MO",0.3773,7.887,0.3147,26.2755,60.4184,1148.2418,13.3303,9.2497,0,0,0,0,0,0,0,19.895,17.3753,2.5198,0,10.1925,1.0528,0.1585,8.9812,7.4812,0.2678,2.4399
391,"MO",0.4059,11.7671,0.3872,19.1014,43.5652,1137.0411,13.3462,9.256,0,0,0,0,0,0,0,20.2524,16.7284,3.524,0,11.7808,0.6351,0.7081,10.4376,9.711,0.7161,1.3522
392,"MO",1.0661,0.4205,0.048,37.9647,88.2588,1151.0916,13.5879,9.3635,0,0,0,0,0,0,0,16.3844,16.3838,6e-04,0,3.3106,0.0746,0.0885,3.1474,2.6479,0.0328,0.6286
393,"MO",0.3505,1.7802,0.0793,34.1846,79.2,1152.2037,13.5026,9.3514,0,0,0,0,0,0,0,16.5196,14.4028,2.1168,0,4.5974,0.1358,0.0276,4.4339,4.0088,0.1018,0.4806
394,"MO",1.4058,0.5052,0.1684,35.0745,81.0426,1149.506,13.5128,9.3121,0.7417,0,0,0.7417,0,0,0.7417,15.5002,12.9111,2.5891,0,7.5359,0.3429,0.0663,7.1266,5.5122,0.2446,1.779
395,"MO",0.4923,2.6995,0.0382,29.7206,68.8235,1159.9016,13.4035,9.3561,0,0,0,0,0,0,0,16.2528,14.8643,1.3885,0,5.176,0.1585,0.1078,4.9096,3.6045,0.3366,1.2319
396,"MO",0.6625,1.0867,0.031,29.9359,69.141,1153.9204,13.3878,9.2839,0,0,0,0,0,0,0,17.1515,14.7522,2.3993,0,6.7814,0.3599,0.1023,6.3193,5.5309,0.1076,1.1399
397,"MO",0.6794,7.3071,0.2929,27.8676,64.4412,1163.7745,13.3817,9.3334,0.1526,0,0,0.1526,0,0.1526,0,15.8722,13.6566,2.2156,0,8.5853,0.5516,0.1544,7.8792,6.4286,0.1463,2.0104
398,"MO",1.5442,16.9656,1.242,22.1375,50.9125,1151.6554,13.3427,9.3048,0.9003,0.3082,0.2771,0.315,0,0.1144,0.786,14.3577,10.7054,1.3438,2.3085,16.966,1.6414,0.2838,15.0408,13.8492,0.3554,2.7613
399,"MO",0.594,5.332,0.2379,23.7,55.45,1155.5431,13.3037,9.4091,0.0981,0.0981,0,0,0,0.0981,0,20.6463,18.3747,2.2716,0,5.6973,0.0987,0.1893,5.4092,4.2815,0.2831,1.1326
400,"MO",1.4526,16.2982,0.9876,22.5347,51.9307,1152.9077,13.2959,9.364,0.5684,0.0831,0.1414,0.3439,0,0.3943,0.1741,16.4378,13.3495,0.5152,2.5732,17.5171,1.445,0.644,15.428,13.6299,0.2239,3.6623
401,"MO",0.4641,1.9474,0.0683,34.6224,80.958,1152.5,13.5401,9.4236,0,0,0,0,0,0,0,16.5505,15.334,1.2166,0,5.669,0.1005,0.133,5.4356,4.3867,0.164,1.1183
402,"MO",0.4464,1.148,0.0521,33.1783,77.7752,1154.1317,13.4708,9.4714,0,0,0,0,0,0,0,19.4588,17.1092,2.3497,0,5.5607,0.0687,0.0479,5.4441,4.8308,0.1464,0.5823
403,"MO",1.093,5.0133,0.0216,22.7321,53.0357,1154.1791,13.2567,9.4778,0.2523,0.1668,0,0.0855,0,0.2523,0,14.3524,12.8663,1.4861,0,2.0128,0.0423,0.0337,1.9369,1.7435,0,0.2693
404,"MO",0.5411,0.9055,0.0251,29.1329,68.4056,1159.3384,13.3697,9.4326,0.1926,0,0.055,0.1375,0,0.1926,0,15.8216,13.3638,2.4578,0,5.4056,0.1086,0.0615,5.2354,4.5812,0.0864,0.7379
405,"MO",0.0735,0.7916,0,30.8125,73.0781,1162.4252,13.3342,9.5129,0,0,0,0,0,0,0,17.4496,13.867,3.5826,0,7.0066,0.3612,0.0197,6.6257,6.2057,0.3744,0.4265
406,"MO",0.1795,1.0009,0.0152,26.14,61.72,1174.4604,13.2296,9.5453,0,0,0,0,0,0,0,16.6192,13.563,3.0563,0,3.4463,0.0395,0.0156,3.3912,3.1897,0.0424,0.2143
407,"MO",0.4541,0.9092,0.1872,24.5484,57.9247,1167.306,13.1943,9.5719,0.2551,0,0.1344,0.1207,0,0.2551,0,15.4452,13.7343,1.7109,0,4.3194,0.0689,0.0896,4.1609,3.1917,0.0796,1.0481
408,"MO",0.3617,2.5118,0.0985,25.2538,60.2154,1156.3918,13.205,9.6355,0.1855,0.0634,0.0479,0.0742,0,0.1855,0,19.3077,16.2024,3.1053,0,2.7631,0.1159,0.1627,2.4844,2.0939,0.0743,0.5948
409,"MO",0.4121,7.1441,0.3385,21.0233,49.0465,1139.326,13.1704,9.5063,0,0,0,0,0,0,0,20.1421,17.4175,2.7246,0,6.4227,0.0947,0.1044,6.2236,4.9172,0.2658,1.2397
410,"MO",0.2654,5.3588,0.1327,15.875,37.5625,1110.0138,13.0361,9.5442,0,0,0,0,0,0,0,19.5196,19.5196,0,0,6.5183,0.1733,0.2683,6.0767,4.4526,0.0556,2.0102
411,"MO",0.6968,6.013,1.1558,15.9286,37.3839,1108.892,13.0521,9.5905,0.5796,0.1768,0.0881,0.3148,0,0.1412,0.4385,16.9134,15.0043,1.8985,0.0106,10.0113,1.4005,0.2747,8.3361,7.3853,0.2437,2.3796
412,"MO",1.3552,14.1739,3.9836,19.2606,45.0352,1124.2211,13.1212,9.5197,0.2621,0.2011,0.061,0,0,0.061,0.2011,22.0272,16.9397,2.773,2.3145,14.3113,0.9756,0.056,13.2796,12.531,0.3547,1.4255
413,"MO",3.7538,8.9148,3.6118,19.9111,46.6963,1129.1765,13.1404,9.5844,4.5492,0.2197,0.1139,3.8963,0.3193,0.3747,4.1745,15.719,12.9915,1.5801,1.1474,16.2423,3.7595,0.2088,12.274,13.1729,0.0581,3.0114
414,"MO",2.8739,3.8527,0.4838,21.5517,50.7759,1130.5636,13.173,9.6338,0.8732,0.1919,0.183,0.4983,0,0.4767,0.3965,19.0993,16.8568,0.3874,1.8551,9.9255,1.127,0.3963,8.4023,7.3606,0.7774,1.7875
415,"MO",0.1301,0.3964,0,31.9111,79.7778,1118.646,13.2176,9.9577,0.0466,0,0.0466,0,0,0.0466,0,18.3536,16.3062,2.0474,0,0.0207,0.0122,0.0027,0.0058,0.008,0,0.0126
416,"MO",0.2989,0.3257,0,30.1358,74.2963,1117.1667,13.2151,9.8861,0.2388,0,0,0.2388,0,0,0.2388,20.4966,18.2618,2.2348,0,0.306,0.0107,0.0031,0.2922,0.29,0,0.016
417,"MO",0.0335,0.3061,0,30.8018,76.1622,1112.1255,13.109,9.9297,0,0,0,0,0,0,0,19.4201,16.5305,2.8896,0,0.5581,0.0324,0.0017,0.5239,0.5291,0.0021,0.0269
418,"MO",2.7155,0.634,2.2608,28.443,69.3797,1105.9653,13.2063,9.8452,2.4396,0,0,0,2.4396,0,2.4396,22.0556,19.1726,2.883,0,5.0191,0.4219,0.2087,4.3885,1.8416,0.1553,3.0222
419,"MO",0.6194,6.3495,0.0541,17.2414,40.5655,1108.0139,13.0568,9.6525,0.3195,0.2733,0,0.0462,0,0.3195,0,16.0425,14.7844,1.2581,0,4.6356,0.0545,0.038,4.5431,3.6587,0.0232,0.9536
420,"MO",0.9063,1.9923,3.2853,21.2031,50.5469,1115.1212,13.1413,9.6911,0,0,0,0,0,0,0,21.1993,18.4106,2.7887,0,9.2627,0.2734,0.3241,8.6651,7.2734,0.077,1.9122
421,"MO",1.4158,0.323,0.0327,24.1111,64.9683,1145.8453,12.7568,10.7125,0,0,0,0,0,0,0,15.5286,12.5192,0.381,2.6284,0.8701,0.0955,0.0047,0.7699,0.7287,0.0415,0.0999
422,"MO",0.9672,0.2641,0.0049,23.9773,63.3636,1146.1456,12.696,10.5361,0,0,0,0,0,0,0,15.0035,13.355,0.3884,1.2601,0.3709,0.0236,0.0251,0.3222,0.3161,9e-04,0.054
423,"MO",0.5913,0.5798,0.0029,23.9813,62.3812,1152.4742,12.6113,10.3618,0,0,0,0,0,0,0,16.1448,14.392,0.8138,0.9391,0.5354,0.0412,0.0078,0.4863,0.4858,5e-04,0.049
424,"MO",0.0759,0.1341,0,22.281,56.5033,1155.1036,12.652,10.1452,0,0,0,0,0,0,0,15.509,13.8847,1.6243,0,0.0241,0.0179,0.0014,0.0048,0.0051,7e-04,0.0183
425,"MO",0.637,1.6827,0.0087,21.9735,55.7522,1142.5571,12.6574,10.1616,0,0,0,0,0,0,0,17.8973,15.6575,0.8657,1.374,0.4807,0.0676,0.0034,0.4096,0.4428,0,0.0378
426,"MO",1.1446,1.248,0.0052,21.1294,52.4353,1134.4945,12.6618,9.9481,0.5445,0,0,0.5445,0,0,0.5445,15.2011,13.8853,0,1.3159,0.9093,0.0681,9e-04,0.8403,0.8231,0.0368,0.0494
427,"MO",0.8998,1.2463,0.0201,20.901,50.9208,1134.0221,12.6566,9.747,0,0,0,0,0,0,0,15.0678,13.1269,0.1696,1.7713,0.7013,0.0386,0.0178,0.6449,0.6247,0,0.0766
428,"MO",1.1014,1.2121,0.0947,19.1589,45,1126.3114,12.6483,9.4816,0,0,0,0,0,0,0,15.325,13.8716,0,1.4534,0.1865,0.0145,0.0048,0.1672,0.1641,0,0.0224
429,"MO",0.5793,0.7808,0.0698,17.9912,41.0526,1114.662,12.6526,9.2029,0,0,0,0,0,0,0,15.5642,13.8057,0.8058,0.9528,0.1429,0.0307,0.0037,0.1085,0.0751,0.0293,0.0385
430,"MO",0.1851,0.6177,0,16.9167,37.9167,1125.4063,12.6273,8.9951,0,0,0,0,0,0,0,15.2284,15.2284,0,0,0.0281,0.0226,0.0055,0,0.0023,0,0.0259
431,"MO",0.0716,0.3249,0,19.6585,44.3171,1154.7334,12.6707,9.036,0,0,0,0,0,0,0,14.6614,13.0568,1.6045,0,0.0974,0.0374,0.0076,0.0524,0.0041,0,0.0933
432,"MO",0.26,0.6486,0.2187,17.7705,39.8525,1135.3212,12.6448,9.0269,0,0,0,0,0,0,0,15.3526,14.2523,1.1003,0,0.0771,0.0546,0.0053,0.0173,0.0238,0,0.0533
433,"MO",3.0583,3.5445,1.006,25.2152,60.3797,1130.0369,13.2048,9.6825,0.3985,0,0.0819,0.3165,0,0.3985,0,19.4721,16.5842,1.5238,1.3641,9.3741,0.5689,0.1211,8.684,4.6278,0.4214,4.3248
434,"MO",1.6291,1.0875,0.1946,24.4697,58.5,1114.9917,13.1974,9.7197,0.1673,0.0484,0,0.1189,0,0.1673,0,17.0091,15.3335,1.1473,0.5284,4.4487,0.1146,0.0026,4.3315,3.6501,0.0244,0.7739
435,"MO",4.0027,1.6256,1.6972,24.9153,59.8136,1105.1587,13.2745,9.7661,0.3514,0,0,0.3514,0,0.3514,0,17.199,14.0954,1.1257,1.978,9.4085,0.7739,0.6602,7.9744,6.3419,0.5048,2.5618
436,"MO",3.223,0.3354,1.0377,23.4955,56.4144,1102.5249,13.2405,9.7402,1.9365,0.1569,0,0,1.7796,0.0503,1.8863,18.5462,17.1075,0.8253,0.6134,6.4095,0.5418,0.6872,5.1805,3.2186,0.8381,2.349
437,"MO",7.2241,0.8299,1.1008,26.127,63.3016,1101.3191,13.2512,9.7918,7.4686,0,0,0,7.4686,0,7.4686,19.4859,17.3388,1.641,0.5061,4.1183,0.604,0.4766,3.0377,1.4782,0.7006,1.9308
438,"MO",1.6107,0.4801,1.2118,29.8333,72.8485,1109.467,13.127,9.8544,1.4289,0,0,0,1.4289,0,1.4289,19.9587,17.7572,2.2015,0,3.2305,0.0862,0.9351,2.2091,1.6264,0.1979,1.4061
439,"MO",10.9029,0.183,1.9361,24.0576,57.6978,1106.8124,13.1641,9.7474,10.6508,0,0,0,10.6508,0,10.6508,16.1637,14.7948,0.6906,0.6782,4.3266,0.7806,0.7097,2.8363,1.6253,0.1234,2.5778
440,"MO",0.0447,0.4961,0,30.9659,76,1112.5568,13.0557,9.8893,0,0,0,0,0,0,0,15.775,13.7367,2.0382,0,0.3139,0.0167,0.0112,0.286,0.2867,7e-04,0.0266
441,"MO",8.8039,0.3986,1.399,26.8714,64.9571,1113.8604,13.0739,9.7817,9.1349,0,0,0,9.1349,0,9.1349,12.7722,11.2925,1.3513,0.1283,2.1379,0.5569,0.01,1.571,1.2409,0.0265,0.8705
442,"MO",24.0876,0.188,1.9257,24.1528,57.625,1111.7316,13.0628,9.7208,23.8988,0,0,0,23.8988,0,23.8988,13.431,11.6562,0,1.7748,3.4935,1.1124,0.0436,2.3375,0.8827,0.1535,2.4553
443,"MO",7.0039,1.2398,1.4116,21.7626,50.4532,1114.5143,12.8614,9.3604,6.7311,0,0,0,6.7311,0,6.7311,11.8075,11.0086,0.7538,0.0451,1.0819,0.4566,0.0148,0.6105,0.7104,0.0149,0.3566
444,"MO",34.6321,1.091,0.5107,24.6719,59.1094,1120.7384,13.0539,9.7111,34.4013,0,0,0,34.4013,0,34.4013,7.6945,5.9486,0.2199,1.526,0.9895,0.514,0.0948,0.3807,0.8855,0.0118,0.0922
445,"MO",0.1062,0.3353,0,38.4545,102.1023,1128.4674,13.1647,10.5285,0,0,0,0,0,0,0,15.5001,14.364,1.1361,0,0.0378,0.008,0.0013,0.0285,0,0.023,0.0148
446,"MO",0.0366,0.4332,0,38.1667,102.6667,1115.8242,13.1603,10.6456,0,0,0,0,0,0,0,12.326,12.3233,0.0027,0,0.118,0.0776,0.0115,0.0289,0.0295,0.0092,0.0793
447,"MO",0.0899,0.5699,0,38.8036,100.0982,1128.36,13.3527,10.2268,0,0,0,0,0,0,0,15.222,14.1477,1.0743,0,0.3281,0.0329,0.0229,0.2723,0.2935,0.0086,0.026
448,"MO",0.0801,1.3678,0,37.9625,95.2875,1125.9844,13.4019,9.9982,0,0,0,0,0,0,0,14.8995,14.1531,0.7464,0,0.1264,0.0355,0.0129,0.078,0.0699,0.0032,0.0533
449,"MO",0.0193,0.938,0.0033,39.3759,98.9173,1141.2915,13.406,10.0043,0,0,0,0,0,0,0,17.5582,15.1009,2.4573,0,0.5139,0.0546,0.0055,0.4539,0.4255,0.0023,0.0861
450,"MO",0.0136,0.1328,0,40.8662,100.7535,1172.4697,13.4158,9.9109,0,0,0,0,0,0,0,15.3647,14.4997,0.865,0,0.0991,0.0115,0.0093,0.0783,0.081,0,0.0181
451,"MO",0.2131,2.3158,0.012,38.8267,96.2133,1150.5029,13.39,9.9221,1.1654,0,0,0,1.1654,0,1.1654,14.698,13.026,1.672,0,0.8277,0.1404,0.0023,0.685,0.7504,0,0.0772
452,"MO",0.013,0.4468,0,38.3982,103.6991,1115.2817,13.1841,10.6973,0,0,0,0,0,0,0,12.0238,11.1025,0.9213,0,0.1514,0.123,0.0055,0.0229,0.0312,0.0216,0.0985
453,"MO",0.0409,0.6988,0,36.5506,98.3034,1132.0457,13.2483,10.6601,0,0,0,0,0,0,0,9.4492,8.8351,0.614,0,0.2497,0.212,0.0156,0.0221,0.0245,0.0312,0.194
454,"MO",0,0.7488,0.0399,37.2404,96.4904,1109.6639,13.3316,10.2663,0,0,0,0,0,0,0,15.3039,13.5458,1.7581,0,0.8059,0.1078,0.0131,0.685,0.3614,0.0187,0.4259
455,"MO",0.0939,1.2954,0,34.4196,91.1607,1132.9281,13.2273,10.5115,0.0372,0,0,0.0372,0,0.0372,0,10.0729,9.7028,0.3702,0,0.3826,0.3561,0.0175,0.009,0.0307,0.0062,0.3457
456,"MO",0.0105,0.8239,0,34.407,88.186,1106.5176,13.3006,10.172,0,0,0,0,0,0,0,13.7364,11.7582,1.9782,0,0.5779,0.24,0.0042,0.3338,0.2015,0.002,0.3744
457,"MO",0.0062,0.9296,0.0308,36.4865,93.0135,1099.8367,13.3387,10.1299,0,0,0,0,0,0,0,13.4753,11.3974,2.0779,0,1.013,0.1288,0.008,0.8763,0.345,0.0043,0.6637
458,"MO",0.1028,2.0533,0.0357,37.4257,93.3784,1128.0731,13.312,9.9635,1.1742,0,0,0,1.1742,0,1.1742,14.3757,12.8136,1.5622,0,0.3817,0.0767,0.0064,0.2986,0.2567,0.0052,0.1197
459,"MO",0.1663,0.3001,0,39.039,94.8312,1186.4099,13.4272,9.7996,0.0039,0,0,0,0.0039,0,0.0039,13.1198,12.7263,0.3934,0,0.1072,0.0263,0.0059,0.0749,0.0684,0.0058,0.033
460,"MO",8.2305,0.1867,0,36.125,88.1,1160.1591,13.3892,9.7941,7.934,0,0,0,7.934,0,7.934,9.8755,9.8755,0,0,0.0302,0.0078,5e-04,0.0219,0.0261,0,0.0042
461,"MO",0.1516,0.2234,0,34.1519,94.2025,1146.2172,13.0355,10.9475,0,0,0,0,0,0,0,11.5391,10.377,1.1621,0,0.0988,0.0619,0.0085,0.0284,0.0108,0.0127,0.0753
462,"MO",0.1282,0.3084,0,17.6739,40.6522,1102.7294,13.0484,9.2115,0,0,0,0,0,0,0,15.738,15.6716,0.0664,0,0.9038,0.0206,0.0708,0.8123,0.8294,0.0372,0.0372
463,"MO",0.1693,0.5887,0,18.3382,41.5588,1106.1492,13.0403,9.0711,0,0,0,0,0,0,0,17.3407,15.9226,1.4181,0,0.4515,0.0076,0.0073,0.4367,0.4087,0.0358,0.0057
464,"MO",0.1142,0.0766,0,17.4058,39.5942,1105.9623,13.0382,9.116,0,0,0,0,0,0,0,25.471,22.7249,2.7461,0,0.2755,0.0108,0.0036,0.2611,0.2506,0.0047,0.0202
465,"MO",0,0.165,0,24.7027,75.2432,1168.1301,13.0428,12.2317,0,0,0,0,0,0,0,16.0703,12.3391,3.7312,0,0.0466,0.0398,0,0.0068,0.0052,0.0018,0.0396
466,"MO",0.0174,0.1171,0,26.3472,81.1319,1165.9619,12.9989,12.3683,0,0,0,0,0,0,0,13.8117,12.697,1.1147,0,0.021,0.0139,0.0045,0.0026,0.0022,0,0.0188
467,"MO",0.0206,0.0688,0,32.7801,103.7801,1162.3551,13.0702,12.7424,0,0,0,0,0,0,0,15.7925,14.669,1.1235,0,0.0218,0.0212,6e-04,0,0.0032,0,0.0186
468,"MO",0.025,0.0109,0,34.4483,109.8966,1166.2269,13.0722,12.8181,0,0,0,0,0,0,0,17.7362,16.3515,1.3847,0,0.0145,0.0135,0.001,0,0.0022,3e-04,0.012
469,"MO",0.0378,0.2635,0,31.5526,100.0789,1169.8278,13.0347,12.7662,0,0,0,0,0,0,0,17.0957,14.85,2.2456,0,0.0252,0.0244,8e-04,0,0,0,0.0252
470,"MO",0,0.3288,0,25.8222,79.6889,1169.2178,13.0391,12.4065,0,0,0,0,0,0,0,16.5135,14.1968,2.3167,0,0.0128,0.0128,0,0,0.0023,0,0.0105
471,"MO",0.0116,0.044,0,27.6522,84.1449,1172.7141,13.2537,12.1474,0,0,0,0,0,0,0,14.9775,14.4292,0.5483,0,0.0842,0.0778,0.0028,0.0036,6e-04,0.0112,0.0725
472,"MO",0.0071,0.1479,0,28.8922,89.6373,1176.161,13.1096,12.4048,0,0,0,0,0,0,0,14.9973,13.7191,1.2782,0,0.0766,0.0592,0.0157,0.0017,8e-04,0.007,0.0688
473,"MO",0,0.0278,0,27.06,85.52,1173.1348,13.0177,12.6461,0,0,0,0,0,0,0,14.8885,11.8252,3.0633,0,0.0322,0.0296,0,0.0026,6e-04,0.0044,0.0272
